index meandiffmet meanerrmet numerrors rel
226 26.843226 3.404937 2 7.883618
227 61.121677 -nan 0 -nan
228 27.843586 -nan 0 -nan
229 63.610815 -nan 0 -nan
230 66.075842 -nan 0 -nan
231 144.486299 -nan 0 -nan
232 30.053129 -nan 0 -nan
233 67.817666 -nan 0 -nan
234 70.236995 -nan 0 -nan
235 152.510697 -nan 0 -nan
236 72.553930 -nan 0 -nan
237 157.397816 -nan 0 -nan
238 161.470612 -nan 0 -nan
239 342.889080 -nan 0 -nan
240 32.076531 -nan 0 -nan
241 72.190695 -nan 0 -nan
242 74.645146 -nan 0 -nan
243 161.624864 -nan 0 -nan
244 77.140927 -nan 0 -nan
245 166.675250 -nan 0 -nan
246 170.760285 -nan 0 -nan
247 361.519140 -nan 0 -nan
248 80.697707 -nan 0 -nan
249 173.661840 -nan 0 -nan
250 177.686369 -nan 0 -nan
251 375.160392 -nan 0 -nan
252 182.254621 -nan 0 -nan
253 384.304931 -nan 0 -nan
254 391.151169 -nan 0 -nan
255 9984112899.914221 -nan 0 -nan
